"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"201500","26945","1400000US06007001300","Census Tract 13, Butte County, California"
"492700","43405","1400000US06007001400","Census Tract 14, Butte County, California"
"492400","66968","1400000US06007001500","Census Tract 15, Butte County, California"
"451300","49924","1400000US06007001600","Census Tract 16, Butte County, California"
"177600","11896","1400000US06007001702","Census Tract 17.02, Butte County, California"
"175900","18287","1400000US06007001703","Census Tract 17.03, Butte County, California"
"181600","37976","1400000US06007001704","Census Tract 17.04, Butte County, California"
"191100","30575","1400000US06007001800","Census Tract 18, Butte County, California"
"255100","27578","1400000US06007001900","Census Tract 19, Butte County, California"
"230900","33996","1400000US06007002000","Census Tract 20, Butte County, California"
"211200","34075","1400000US06007002100","Census Tract 21, Butte County, California"
"281700","39823","1400000US06007002200","Census Tract 22, Butte County, California"
"223400","19810","1400000US06007002300","Census Tract 23, Butte County, California"
"220800","14842","1400000US06007002400","Census Tract 24, Butte County, California"
"210400","21180","1400000US06007002500","Census Tract 25, Butte County, California"
"265500","28816","1400000US06007002601","Census Tract 26.01, Butte County, California"
"197800","24145","1400000US06007002602","Census Tract 26.02, Butte County, California"
"210200","30992","1400000US06007002700","Census Tract 27, Butte County, California"
"153000","21376","1400000US06007002800","Census Tract 28, Butte County, California"
"187200","25017","1400000US06007002900","Census Tract 29, Butte County, California"
"96300","48324","1400000US06007003001","Census Tract 30.01, Butte County, California"
"143100","15283","1400000US06007003002","Census Tract 30.02, Butte County, California"
"234000","32902","1400000US06007003100","Census Tract 31, Butte County, California"
"188700","41402","1400000US06007003200","Census Tract 32, Butte County, California"
"276800","20098","1400000US06007003300","Census Tract 33, Butte County, California"
"275500","34362","1400000US06007003400","Census Tract 34, Butte County, California"
"262600","26795","1400000US06007003501","Census Tract 35.01, Butte County, California"
"185900","24546","1400000US06007003502","Census Tract 35.02, Butte County, California"
"241000","16107","1400000US06007003600","Census Tract 36, Butte County, California"
"164000","11306","1400000US06007003700","Census Tract 37, Butte County, California"
"336400","29794","1400000US06009000120","Census Tract 1.20, Calaveras County, California"
"371500","36814","1400000US06009000121","Census Tract 1.21, Calaveras County, California"
"305700","38971","1400000US06009000122","Census Tract 1.22, Calaveras County, California"
"370900","25789","1400000US06009000210","Census Tract 2.10, Calaveras County, California"
"283300","21335","1400000US06009000220","Census Tract 2.20, Calaveras County, California"
"265700","44295","1400000US06009000300","Census Tract 3, Calaveras County, California"
"243300","23887","1400000US06009000400","Census Tract 4, Calaveras County, California"
"331600","27610","1400000US06009000501","Census Tract 5.01, Calaveras County, California"
"304900","54355","1400000US06009000503","Census Tract 5.03, Calaveras County, California"
"289600","63853","1400000US06009000504","Census Tract 5.04, Calaveras County, California"
"301800","28637","1400000US06011000100","Census Tract 1, Colusa County, California"
"274300","18077","1400000US06011000200","Census Tract 2, Colusa County, California"
"252100","28881","1400000US06011000300","Census Tract 3, Colusa County, California"
"253900","31853","1400000US06011000400","Census Tract 4, Colusa County, California"
"221800","21554","1400000US06011000500","Census Tract 5, Colusa County, California"
"388500","60594","1400000US06013301000","Census Tract 3010, Contra Costa County, California"
"330300","30557","1400000US06013302005","Census Tract 3020.05, Contra Costa County, California"
"408100","18517","1400000US06013302006","Census Tract 3020.06, Contra Costa County, California"
"401400","30740","1400000US06013302007","Census Tract 3020.07, Contra Costa County, California"
"497700","34774","1400000US06013302008","Census Tract 3020.08, Contra Costa County, California"
"445200","25272","1400000US06013302009","Census Tract 3020.09, Contra Costa County, California"
"457900","16248","1400000US06013302010","Census Tract 3020.10, Contra Costa County, California"
"634000","29285","1400000US06013303102","Census Tract 3031.02, Contra Costa County, California"
"515800","41552","1400000US06013303103","Census Tract 3031.03, Contra Costa County, California"
"548700","34454","1400000US06013303201","Census Tract 3032.01, Contra Costa County, California"
"523400","36338","1400000US06013303202","Census Tract 3032.02, Contra Costa County, California"
"625300","14246","1400000US06013303203","Census Tract 3032.03, Contra Costa County, California"
"429400","25032","1400000US06013303204","Census Tract 3032.04, Contra Costa County, California"
"538500","24107","1400000US06013303205","Census Tract 3032.05, Contra Costa County, California"
"690600","21503","1400000US06013304001","Census Tract 3040.01, Contra Costa County, California"
"606600","109081","1400000US06013304002","Census Tract 3040.02, Contra Costa County, California"
"649300","28324","1400000US06013304003","Census Tract 3040.03, Contra Costa County, California"
"666700","54513","1400000US06013304004","Census Tract 3040.04, Contra Costa County, California"
"587400","20055","1400000US06013304005","Census Tract 3040.05, Contra Costa County, California"
"283800","39306","1400000US06013305000","Census Tract 3050, Contra Costa County, California"
"396100","39122","1400000US06013306002","Census Tract 3060.02, Contra Costa County, California"
"303100","26002","1400000US06013306003","Census Tract 3060.03, Contra Costa County, California"
"340700","18054","1400000US06013306004","Census Tract 3060.04, Contra Costa County, California"
"366100","32269","1400000US06013307101","Census Tract 3071.01, Contra Costa County, California"
"319200","32934","1400000US06013307102","Census Tract 3071.02, Contra Costa County, California"
"312700","32963","1400000US06013307201","Census Tract 3072.01, Contra Costa County, California"
"167200","24325","1400000US06013307202","Census Tract 3072.02, Contra Costa County, California"
"357200","18833","1400000US06013307204","Census Tract 3072.04, Contra Costa County, California"
"312500","31303","1400000US06013307205","Census Tract 3072.05, Contra Costa County, California"
"397100","24424","1400000US06013308001","Census Tract 3080.01, Contra Costa County, California"
"439000","18522","1400000US06013308002","Census Tract 3080.02, Contra Costa County, California"
"397900","22400","1400000US06013309000","Census Tract 3090, Contra Costa County, California"
"329800","23765","1400000US06013310000","Census Tract 3100, Contra Costa County, California"
"331600","17373","1400000US06013311000","Census Tract 3110, Contra Costa County, California"
"295100","23756","1400000US06013312000","Census Tract 3120, Contra Costa County, California"
"325200","37701","1400000US06013313101","Census Tract 3131.01, Contra Costa County, California"
"349400","13204","1400000US06013313102","Census Tract 3131.02, Contra Costa County, California"
"466100","19336","1400000US06013313103","Census Tract 3131.03, Contra Costa County, California"
"404700","22341","1400000US06013313203","Census Tract 3132.03, Contra Costa County, California"
"393100","25881","1400000US06013313204","Census Tract 3132.04, Contra Costa County, California"
"394200","34456","1400000US06013313205","Census Tract 3132.05, Contra Costa County, California"
"348600","19701","1400000US06013313206","Census Tract 3132.06, Contra Costa County, California"
"315000","17258","1400000US06013314102","Census Tract 3141.02, Contra Costa County, California"
"331400","42618","1400000US06013314103","Census Tract 3141.03, Contra Costa County, California"
"196200","76826","1400000US06013314104","Census Tract 3141.04, Contra Costa County, California"
"286300","31236","1400000US06013314200","Census Tract 3142, Contra Costa County, California"
"427800","20483","1400000US06013315000","Census Tract 3150, Contra Costa County, California"
"533100","118707","1400000US06013316000","Census Tract 3160, Contra Costa County, California"
"493800","60595","1400000US06013317000","Census Tract 3170, Contra Costa County, California"
"533300","45986","1400000US06013318000","Census Tract 3180, Contra Costa County, California"
"490000","38589","1400000US06013319000","Census Tract 3190, Contra Costa County, California"
"454900","44009","1400000US06013320001","Census Tract 3200.01, Contra Costa County, California"
"607600","30131","1400000US06013320003","Census Tract 3200.03, Contra Costa County, California"
"553900","28304","1400000US06013320004","Census Tract 3200.04, Contra Costa County, California"
"608500","28220","1400000US06013321101","Census Tract 3211.01, Contra Costa County, California"
"696200","30933","1400000US06013321102","Census Tract 3211.02, Contra Costa County, California"
"680100","21489","1400000US06013321103","Census Tract 3211.03, Contra Costa County, California"
"526400","50602","1400000US06013321200","Census Tract 3212, Contra Costa County, California"
"719600","38377","1400000US06013322000","Census Tract 3220, Contra Costa County, California"
"672700","20977","1400000US06013323000","Census Tract 3230, Contra Costa County, California"
"583000","31715","1400000US06013324001","Census Tract 3240.01, Contra Costa County, California"
"602000","31343","1400000US06013324002","Census Tract 3240.02, Contra Costa County, California"
"777500","51048","1400000US06013325000","Census Tract 3250, Contra Costa County, California"
"841400","21731","1400000US06013326000","Census Tract 3260, Contra Costa County, California"
